Time	T(Setpoint)	T(Copper)	T(Cell1)	T(Cell2)	T(Cell3)	T(Cell4)	DAC
s	°C	°C	°C	°C	°C	°C	V
0,000000E+0	3,700000E+1	3,633865E+1	3,582859E+1	3,583952E+1	3,556627E+1	3,567921E+1	9,000000E+0
1,000000E+0	3,700000E+1	3,630222E+1	3,579215E+1	3,580308E+1	3,552983E+1	3,565007E+1	0,000000E+0
2,000000E+0	3,700000E+1	3,626975E+1	3,576698E+1	3,576698E+1	3,550101E+1	3,562124E+1	2,570343E-1
3,000000E+0	3,700000E+1	3,624425E+1	3,574512E+1	3,574876E+1	3,547915E+1	3,560302E+1	0,000000E+0
4,000000E+0	3,700000E+1	3,622935E+1	3,572657E+1	3,573022E+1	3,546061E+1	3,558084E+1	0,000000E+0
5,000000E+0	3,700000E+1	3,619292E+1	3,569743E+1	3,571564E+1	3,543875E+1	3,555170E+1	4,180090E+0
6,000000E+0	3,700000E+1	3,616013E+1	3,568285E+1	3,569014E+1	3,542418E+1	3,554076E+1	4,546640E+0
7,000000E+0	3,700000E+1	3,614571E+1	3,566843E+1	3,566843E+1	3,539518E+1	3,551177E+1	2,433771E+0
8,000000E+0	3,700000E+1	3,610945E+1	3,563217E+1	3,563581E+1	3,537714E+1	3,549008E+1	6,698799E+0
9,000000E+0	3,700000E+1	3,607681E+1	3,560318E+1	3,561046E+1	3,534450E+1	3,545744E+1	7,107582E+0
1,000000E+1	3,700000E+1	3,606605E+1	3,558513E+1	3,559241E+1	3,532645E+1	3,544304E+1	4,453182E+0
1,100000E+1	3,700000E+1	3,605527E+1	3,557071E+1	3,557799E+1	3,531203E+1	3,542862E+1	5,090687E+0
1,200000E+1	3,700000E+1	3,605179E+1	3,557088E+1	3,556723E+1	3,530127E+1	3,542879E+1	4,521147E+0
1,300000E+1	3,700000E+1	3,604466E+1	3,555281E+1	3,555646E+1	3,528321E+1	3,541072E+1	5,654564E+0
1,400000E+1	3,700000E+1	3,604118E+1	3,554934E+1	3,555662E+1	3,528337E+1	3,541818E+1	5,637356E+0
1,500000E+1	3,700000E+1	3,603405E+1	3,553856E+1	3,555313E+1	3,527259E+1	3,539647E+1	6,776077E+0
1,600000E+1	3,700000E+1	3,603073E+1	3,552795E+1	3,553524E+1	3,525470E+1	3,538950E+1	6,738920E+0
1,700000E+1	3,700000E+1	3,603073E+1	3,553159E+1	3,553524E+1	3,525470E+1	3,538950E+1	6,725166E+0
1,800000E+1	3,700000E+1	3,604198E+1	3,552827E+1	3,553920E+1	3,524774E+1	3,538254E+1	5,347372E+0
1,900000E+1	3,700000E+1	3,606020E+1	3,553556E+1	3,554649E+1	3,525502E+1	3,539347E+1	4,499773E+0
2,000000E+1	3,700000E+1	3,606765E+1	3,553208E+1	3,556487E+1	3,526248E+1	3,539728E+1	6,468328E+0
2,100000E+1	3,700000E+1	3,607509E+1	3,554317E+1	3,555774E+1	3,525534E+1	3,540107E+1	6,821493E+0
2,200000E+1	3,700000E+1	3,609330E+1	3,554317E+1	3,556866E+1	3,526627E+1	3,540836E+1	5,385136E+0
2,300000E+1	3,700000E+1	3,611169E+1	3,555062E+1	3,557613E+1	3,527008E+1	3,541582E+1	5,527107E+0
2,400000E+1	3,700000E+1	3,612278E+1	3,556899E+1	3,558720E+1	3,528117E+1	3,542690E+1	6,895838E+0
2,500000E+1	3,700000E+1	3,613006E+1	3,556899E+1	3,560178E+1	3,528117E+1	3,543419E+1	7,790859E+0
2,600000E+1	3,700000E+1	3,614099E+1	3,557992E+1	3,560907E+1	3,529574E+1	3,544512E+1	7,509972E+0
2,700000E+1	3,700000E+1	3,616285E+1	3,558356E+1	3,562000E+1	3,529574E+1	3,545240E+1	5,961308E+0
2,800000E+1	3,700000E+1	3,618124E+1	3,559466E+1	3,562745E+1	3,529591E+1	3,546350E+1	6,615593E+0
2,900000E+1	3,700000E+1	3,619960E+1	3,560574E+1	3,564218E+1	3,531428E+1	3,547823E+1	6,743135E+0
3,000000E+1	3,700000E+1	3,623256E+1	3,562049E+1	3,566421E+1	3,532538E+1	3,549297E+1	4,443787E+0
3,100000E+1	3,700000E+1	3,625443E+1	3,564599E+1	3,567878E+1	3,534359E+1	3,551119E+1	6,153187E+0
3,200000E+1	3,700000E+1	3,627644E+1	3,565707E+1	3,569715E+1	3,535103E+1	3,551863E+1	6,162491E+0
3,300000E+1	3,700000E+1	3,629101E+1	3,567164E+1	3,571172E+1	3,536925E+1	3,553684E+1	7,414204E+0
3,400000E+1	3,700000E+1	3,631668E+1	3,569732E+1	3,574104E+1	3,538764E+1	3,555159E+1	5,705654E+0
3,500000E+1	3,700000E+1	3,632412E+1	3,569382E+1	3,573390E+1	3,538779E+1	3,555902E+1	8,667152E+0
3,600000E+1	3,700000E+1	3,634598E+1	3,571204E+1	3,575576E+1	3,540965E+1	3,557360E+1	6,503357E+0
3,700000E+1	3,700000E+1	3,636055E+1	3,572297E+1	3,575941E+1	3,540965E+1	3,557724E+1	7,696779E+0
3,800000E+1	3,700000E+1	3,639698E+1	3,573755E+1	3,578491E+1	3,542786E+1	3,560638E+1	4,173672E+0
3,900000E+1	3,700000E+1	3,641537E+1	3,574500E+1	3,580330E+1	3,544625E+1	3,562113E+1	6,896711E+0
4,000000E+1	3,700000E+1	3,644831E+1	3,577794E+1	3,582531E+1	3,546097E+1	3,564314E+1	4,495497E+0
4,100000E+1	3,700000E+1	3,647034E+1	3,579633E+1	3,585098E+1	3,548301E+1	3,566153E+1	6,065752E+0
4,200000E+1	3,700000E+1	3,648507E+1	3,581105E+1	3,586935E+1	3,549773E+1	3,567261E+1	7,198690E+0
4,300000E+1	3,700000E+1	3,649600E+1	3,582198E+1	3,587299E+1	3,551231E+1	3,568354E+1	7,855467E+0
4,400000E+1	3,700000E+1	3,651074E+1	3,583673E+1	3,589502E+1	3,551976E+1	3,570192E+1	7,307936E+0
4,500000E+1	3,700000E+1	3,653260E+1	3,584766E+1	3,590595E+1	3,553069E+1	3,571650E+1	6,146029E+0
4,600000E+1	3,700000E+1	3,655099E+1	3,586604E+1	3,593163E+1	3,554908E+1	3,572395E+1	6,615438E+0
4,700000E+1	3,700000E+1	3,658393E+1	3,588441E+1	3,594635E+1	3,556380E+1	3,574232E+1	4,146416E+0
4,800000E+1	3,700000E+1	3,659865E+1	3,588456E+1	3,595014E+1	3,557853E+1	3,576433E+1	6,858496E+0
4,900000E+1	3,700000E+1	3,662051E+1	3,591006E+1	3,598293E+1	3,559310E+1	3,577891E+1	5,649714E+0
5,000000E+1	3,700000E+1	3,662416E+1	3,591735E+1	3,598658E+1	3,560767E+1	3,578984E+1	8,515839E+0
5,100000E+1	3,700000E+1	3,664272E+1	3,593955E+1	3,600877E+1	3,562623E+1	3,579747E+1	6,178783E+0
5,200000E+1	3,700000E+1	3,666472E+1	3,594699E+1	3,602350E+1	3,563366E+1	3,581583E+1	5,499044E+0
5,300000E+1	3,700000E+1	3,669038E+1	3,597629E+1	3,604915E+1	3,566296E+1	3,583420E+1	4,722021E+0
5,400000E+1	3,700000E+1	3,670512E+1	3,599467E+1	3,606025E+1	3,567406E+1	3,585258E+1	6,284178E+0
5,500000E+1	3,700000E+1	3,672317E+1	3,600179E+1	3,607101E+1	3,569211E+1	3,587428E+1	5,657557E+0
5,600000E+1	3,700000E+1	3,673063E+1	3,601289E+1	3,608212E+1	3,569592E+1	3,587445E+1	7,268246E+0
5,700000E+1	3,700000E+1	3,672334E+1	3,601289E+1	3,608576E+1	3,569592E+1	3,588173E+1	9,000000E+0
5,800000E+1	3,700000E+1	3,673791E+1	3,602382E+1	3,608576E+1	3,570685E+1	3,588173E+1	5,632528E+0
5,900000E+1	3,700000E+1	3,676358E+1	3,603856E+1	3,610415E+1	3,572160E+1	3,590376E+1	3,701099E+0
6,000000E+1	3,700000E+1	3,678924E+1	3,606057E+1	3,613708E+1	3,573996E+1	3,592577E+1	3,424534E+0
6,100000E+1	3,700000E+1	3,680398E+1	3,608261E+1	3,614818E+1	3,575835E+1	3,594051E+1	4,937891E+0
6,200000E+1	3,700000E+1	3,681506E+1	3,609733E+1	3,616291E+1	3,578036E+1	3,594795E+1	5,413450E+0
6,300000E+1	3,700000E+1	3,680777E+1	3,609369E+1	3,616291E+1	3,578036E+1	3,595160E+1	8,374649E+0
6,400000E+1	3,700000E+1	3,680049E+1	3,609733E+1	3,617384E+1	3,578765E+1	3,595524E+1	8,582493E+0
6,500000E+1	3,700000E+1	3,681523E+1	3,611207E+1	3,617401E+1	3,579874E+1	3,596998E+1	5,150440E+0
6,600000E+1	3,700000E+1	3,685546E+1	3,612680E+1	3,619602E+1	3,580618E+1	3,598106E+1	7,957916E-1
6,700000E+1	3,700000E+1	3,686290E+1	3,614152E+1	3,620710E+1	3,582819E+1	3,599579E+1	5,672064E+0
6,800000E+1	3,700000E+1	3,686307E+1	3,614533E+1	3,622184E+1	3,582472E+1	3,600689E+1	6,827433E+0
6,900000E+1	3,700000E+1	3,686671E+1	3,615626E+1	3,622549E+1	3,583566E+1	3,600325E+1	6,318726E+0
7,000000E+1	3,700000E+1	3,686307E+1	3,615991E+1	3,622913E+1	3,584658E+1	3,602146E+1	7,534748E+0
7,100000E+1	3,700000E+1	3,688510E+1	3,617465E+1	3,624023E+1	3,585404E+1	3,602892E+1	3,410814E+0
7,200000E+1	3,700000E+1	3,689254E+1	3,618209E+1	3,624767E+1	3,586512E+1	3,603636E+1	5,541649E+0
7,300000E+1	3,700000E+1	3,689270E+1	3,618590E+1	3,625148E+1	3,586893E+1	3,604017E+1	6,683401E+0
7,400000E+1	3,700000E+1	3,689999E+1	3,619683E+1	3,625877E+1	3,587622E+1	3,604017E+1	5,555750E+0
7,500000E+1	3,700000E+1	3,689650E+1	3,619334E+1	3,626256E+1	3,588001E+1	3,604760E+1	7,277536E+0
7,600000E+1	3,700000E+1	3,690395E+1	3,620079E+1	3,627002E+1	3,588382E+1	3,605142E+1	5,571524E+0
7,700000E+1	3,700000E+1	3,691853E+1	3,621172E+1	3,628095E+1	3,589840E+1	3,606235E+1	4,325945E+0
7,800000E+1	3,700000E+1	3,691521E+1	3,620840E+1	3,627398E+1	3,589872E+1	3,606267E+1	7,101763E+0
7,900000E+1	3,700000E+1	3,692249E+1	3,621933E+1	3,628127E+1	3,591330E+1	3,606996E+1	5,440496E+0
8,000000E+1	3,700000E+1	3,692264E+1	3,622313E+1	3,628506E+1	3,591344E+1	3,608104E+1	6,547539E+0
8,100000E+1	3,700000E+1	3,692628E+1	3,623041E+1	3,629964E+1	3,590980E+1	3,608833E+1	6,005611E+0
8,200000E+1	3,700000E+1	3,693739E+1	3,623787E+1	3,630709E+1	3,592819E+1	3,609578E+1	4,751747E+0
8,300000E+1	3,700000E+1	3,694482E+1	3,624895E+1	3,631453E+1	3,593927E+1	3,611415E+1	5,217072E+0
8,400000E+1	3,700000E+1	3,695575E+1	3,624895E+1	3,632182E+1	3,593927E+1	3,611050E+1	4,551691E+0
8,500000E+1	3,700000E+1	3,696321E+1	3,627098E+1	3,633656E+1	3,595401E+1	3,612160E+1	4,978294E+0
8,600000E+1	3,700000E+1	3,696336E+1	3,626749E+1	3,632943E+1	3,595052E+1	3,611447E+1	6,091297E+0
8,700000E+1	3,700000E+1	3,695625E+1	3,626766E+1	3,632960E+1	3,595433E+1	3,611829E+1	7,309366E+0
8,800000E+1	3,700000E+1	3,695989E+1	3,627859E+1	3,632960E+1	3,595798E+1	3,612193E+1	5,661158E+0
8,900000E+1	3,700000E+1	3,695261E+1	3,626766E+1	3,632595E+1	3,596527E+1	3,612557E+1	7,433512E+0
9,000000E+1	3,700000E+1	3,696385E+1	3,627526E+1	3,634085E+1	3,597652E+1	3,613317E+1	4,503130E+0
9,100000E+1	3,700000E+1	3,697114E+1	3,628255E+1	3,634449E+1	3,596923E+1	3,614046E+1	5,002218E+0
9,200000E+1	3,700000E+1	3,697478E+1	3,628984E+1	3,634813E+1	3,597652E+1	3,614046E+1	5,506638E+0
9,300000E+1	3,700000E+1	3,697129E+1	3,629364E+1	3,634829E+1	3,597667E+1	3,614426E+1	6,642740E+0
9,400000E+1	3,700000E+1	3,697858E+1	3,629364E+1	3,635193E+1	3,598760E+1	3,615519E+1	4,928253E+0
9,500000E+1	3,700000E+1	3,699697E+1	3,631202E+1	3,636667E+1	3,600234E+1	3,616265E+1	2,988852E+0
9,600000E+1	3,700000E+1	3,698619E+1	3,630853E+1	3,636682E+1	3,600249E+1	3,616644E+1	7,532539E+0
9,700000E+1	3,700000E+1	3,698272E+1	3,630506E+1	3,635971E+1	3,599902E+1	3,615568E+1	6,496908E+0
9,800000E+1	3,700000E+1	3,697922E+1	3,631250E+1	3,635986E+1	3,599917E+1	3,616676E+1	6,563145E+0
9,900000E+1	3,700000E+1	3,699015E+1	3,631978E+1	3,637443E+1	3,601374E+1	3,618134E+1	4,240627E+0
1,000000E+2	3,700000E+1	3,700473E+1	3,631978E+1	3,638536E+1	3,601739E+1	3,618134E+1	3,472597E+0
1,010000E+2	3,700000E+1	3,700489E+1	3,633088E+1	3,638918E+1	3,603213E+1	3,618150E+1	5,628849E+0
1,020000E+2	3,700000E+1	3,700125E+1	3,633453E+1	3,638918E+1	3,602848E+1	3,618879E+1	6,254501E+0
1,030000E+2	3,700000E+1	3,698668E+1	3,632359E+1	3,638553E+1	3,602120E+1	3,618515E+1	8,119110E+0
1,040000E+2	3,700000E+1	3,699047E+1	3,633103E+1	3,637840E+1	3,603228E+1	3,618895E+1	5,312405E+0
1,050000E+2	3,700000E+1	3,699429E+1	3,633484E+1	3,638950E+1	3,603245E+1	3,618547E+1	5,254608E+0
1,060000E+2	3,700000E+1	3,700521E+1	3,634578E+1	3,640407E+1	3,603609E+1	3,620369E+1	4,020903E+0
1,070000E+2	3,700000E+1	3,700172E+1	3,634229E+1	3,640058E+1	3,603625E+1	3,620384E+1	6,235331E+0
1,080000E+2	3,700000E+1	3,700554E+1	3,634610E+1	3,640439E+1	3,605099E+1	3,619672E+1	5,080200E+0
1,090000E+2	3,700000E+1	3,700933E+1	3,635353E+1	3,640454E+1	3,604021E+1	3,620052E+1	5,020258E+0
1,100000E+2	3,700000E+1	3,701297E+1	3,636082E+1	3,640819E+1	3,605843E+1	3,620780E+1	4,983215E+0
1,110000E+2	3,700000E+1	3,701315E+1	3,635006E+1	3,640836E+1	3,605495E+1	3,621526E+1	5,494202E+0
1,120000E+2	3,700000E+1	3,701329E+1	3,636114E+1	3,641579E+1	3,605875E+1	3,621177E+1	5,488756E+0
1,130000E+2	3,700000E+1	3,700269E+1	3,636146E+1	3,640882E+1	3,606271E+1	3,621573E+1	7,260160E+0
1,140000E+2	3,700000E+1	3,699572E+1	3,635814E+1	3,640550E+1	3,605574E+1	3,620148E+1	6,820330E+0
1,150000E+2	3,700000E+1	3,700682E+1	3,635467E+1	3,640567E+1	3,604863E+1	3,620529E+1	3,940447E+0
1,160000E+2	3,700000E+1	3,700682E+1	3,636195E+1	3,641660E+1	3,606320E+1	3,621258E+1	5,602152E+0
1,170000E+2	3,700000E+1	3,701061E+1	3,636211E+1	3,641676E+1	3,606335E+1	3,621273E+1	4,971197E+0
1,180000E+2	3,700000E+1	3,700301E+1	3,636543E+1	3,640915E+1	3,605939E+1	3,621969E+1	6,793539E+0
1,190000E+2	3,700000E+1	3,701029E+1	3,636543E+1	3,640915E+1	3,606303E+1	3,622698E+1	4,445215E+0
1,200000E+2	3,700000E+1	3,699953E+1	3,636195E+1	3,640932E+1	3,606320E+1	3,621622E+1	7,313969E+0
1,210000E+2	3,700000E+1	3,699604E+1	3,635846E+1	3,640947E+1	3,605971E+1	3,621637E+1	6,277052E+0
1,220000E+2	3,700000E+1	3,701061E+1	3,635846E+1	3,641311E+1	3,607428E+1	3,622002E+1	3,344976E+0
1,230000E+2	3,700000E+1	3,701807E+1	3,637320E+1	3,642421E+1	3,607809E+1	3,623112E+1	4,290665E+0
1,240000E+2	3,700000E+1	3,702204E+1	3,637717E+1	3,642818E+1	3,607478E+1	3,623508E+1	4,743704E+0
1,250000E+2	3,700000E+1	3,701854E+1	3,637732E+1	3,643197E+1	3,608586E+1	3,623523E+1	5,906078E+0
1,260000E+2	3,700000E+1	3,702235E+1	3,638478E+1	3,643214E+1	3,609331E+1	3,623904E+1	4,741966E+0
1,270000E+2	3,700000E+1	3,700778E+1	3,637749E+1	3,643578E+1	3,608602E+1	3,623175E+1	7,714111E+0
1,280000E+2	3,700000E+1	3,700050E+1	3,637384E+1	3,642485E+1	3,607874E+1	3,623175E+1	6,730244E+0
1,290000E+2	3,700000E+1	3,700065E+1	3,638129E+1	3,641772E+1	3,607889E+1	3,622827E+1	5,611832E+0
1,300000E+2	3,700000E+1	3,701539E+1	3,637417E+1	3,642517E+1	3,608635E+1	3,623936E+1	3,194296E+0
1,310000E+2	3,700000E+1	3,701175E+1	3,638510E+1	3,643246E+1	3,608999E+1	3,624301E+1	6,001093E+0
1,320000E+2	3,700000E+1	3,701887E+1	3,638493E+1	3,644322E+1	3,610075E+1	3,624648E+1	4,270697E+0
1,330000E+2	3,700000E+1	3,701175E+1	3,638874E+1	3,643246E+1	3,609728E+1	3,623936E+1	6,507063E+0
1,340000E+2	3,700000E+1	3,700811E+1	3,638874E+1	3,643610E+1	3,609364E+1	3,624301E+1	6,036377E+0
1,350000E+2	3,700000E+1	3,701554E+1	3,639618E+1	3,643990E+1	3,610107E+1	3,625045E+1	4,255402E+0
1,360000E+2	3,700000E+1	3,701571E+1	3,639271E+1	3,643643E+1	3,609760E+1	3,624697E+1	5,334448E+0
1,370000E+2	3,700000E+1	3,701603E+1	3,639303E+1	3,643675E+1	3,610521E+1	3,624729E+1	5,299309E+0
1,380000E+2	3,700000E+1	3,700875E+1	3,638939E+1	3,642582E+1	3,609792E+1	3,624365E+1	6,545202E+0
1,390000E+2	3,700000E+1	3,700161E+1	3,638589E+1	3,642961E+1	3,609806E+1	3,624380E+1	6,629141E+0
1,400000E+2	3,700000E+1	3,700161E+1	3,638589E+1	3,643325E+1	3,610171E+1	3,624016E+1	5,557741E+0
1,410000E+2	3,700000E+1	3,700542E+1	3,638242E+1	3,643343E+1	3,609459E+1	3,624033E+1	4,925604E+0
1,420000E+2	3,700000E+1	3,700560E+1	3,638987E+1	3,643724E+1	3,609112E+1	3,624414E+1	5,466686E+0
1,430000E+2	3,700000E+1	3,700560E+1	3,638987E+1	3,643724E+1	3,610205E+1	3,625507E+1	5,489637E+0
1,440000E+2	3,700000E+1	3,701668E+1	3,639367E+1	3,644467E+1	3,609856E+1	3,625158E+1	3,652819E+0
1,450000E+2	3,700000E+1	3,700939E+1	3,639367E+1	3,643739E+1	3,610220E+1	3,625158E+1	6,513210E+0
1,460000E+2	3,700000E+1	3,701700E+1	3,639763E+1	3,644864E+1	3,610981E+1	3,625919E+1	4,155525E+0
1,470000E+2	3,700000E+1	3,700971E+1	3,639763E+1	3,645229E+1	3,611710E+1	3,625555E+1	6,494419E+0
1,480000E+2	3,700000E+1	3,700639E+1	3,640524E+1	3,644532E+1	3,610649E+1	3,625222E+1	5,947174E+0
1,490000E+2	3,700000E+1	3,699910E+1	3,639431E+1	3,644167E+1	3,610284E+1	3,624129E+1	6,650864E+0
1,500000E+2	3,700000E+1	3,699927E+1	3,639812E+1	3,643820E+1	3,610302E+1	3,624511E+1	5,529993E+0
1,510000E+2	3,700000E+1	3,700671E+1	3,640192E+1	3,644564E+1	3,610681E+1	3,625254E+1	4,325008E+0
1,520000E+2	3,700000E+1	3,701052E+1	3,640209E+1	3,644217E+1	3,609969E+1	3,624907E+1	4,806751E+0
1,530000E+2	3,700000E+1	3,700688E+1	3,640209E+1	3,643852E+1	3,609969E+1	3,624907E+1	5,976046E+0
1,540000E+2	3,700000E+1	3,700339E+1	3,639495E+1	3,644232E+1	3,610713E+1	3,625286E+1	6,003820E+0
1,550000E+2	3,700000E+1	3,700339E+1	3,639860E+1	3,644596E+1	3,609985E+1	3,624557E+1	5,478559E+0
1,560000E+2	3,700000E+1	3,699974E+1	3,639860E+1	3,644960E+1	3,611442E+1	3,626015E+1	6,079788E+0
1,570000E+2	3,700000E+1	3,699991E+1	3,640241E+1	3,643884E+1	3,610366E+1	3,625668E+1	5,505682E+0
1,580000E+2	3,700000E+1	3,700006E+1	3,640256E+1	3,643900E+1	3,610381E+1	3,624954E+1	5,505650E+0
1,590000E+2	3,700000E+1	3,700371E+1	3,640620E+1	3,643900E+1	3,610381E+1	3,625319E+1	4,925583E+0
1,600000E+2	3,700000E+1	3,698945E+1	3,639560E+1	3,644660E+1	3,611142E+1	3,625351E+1	7,829473E+0
1,610000E+2	3,700000E+1	3,700039E+1	3,640288E+1	3,644296E+1	3,611142E+1	3,625715E+1	3,887020E+0
1,620000E+2	3,700000E+1	3,701148E+1	3,640305E+1	3,645406E+1	3,611523E+1	3,625732E+1	3,690220E+0
1,630000E+2	3,700000E+1	3,700435E+1	3,640320E+1	3,644328E+1	3,610809E+1	3,625383E+1	6,529613E+0
1,640000E+2	3,700000E+1	3,700435E+1	3,639592E+1	3,644328E+1	3,611902E+1	3,625383E+1	5,457417E+0
1,650000E+2	3,700000E+1	3,700420E+1	3,640670E+1	3,643948E+1	3,611523E+1	3,625732E+1	5,480495E+0
1,660000E+2	3,700000E+1	3,699342E+1	3,639592E+1	3,643599E+1	3,610445E+1	3,624290E+1	7,239023E+0
1,670000E+2	3,700000E+1	3,699722E+1	3,639972E+1	3,643979E+1	3,611189E+1	3,626127E+1	4,997660E+0
1,680000E+2	3,700000E+1	3,700450E+1	3,639972E+1	3,643615E+1	3,611189E+1	3,625762E+1	4,362551E+0
1,690000E+2	3,700000E+1	3,701196E+1	3,640717E+1	3,644360E+1	3,611935E+1	3,626872E+1	4,218956E+0
1,700000E+2	3,700000E+1	3,700832E+1	3,641081E+1	3,644725E+1	3,611935E+1	3,626872E+1	5,934559E+0
1,710000E+2	3,700000E+1	3,700484E+1	3,641827E+1	3,645470E+1	3,613045E+1	3,626889E+1	5,959089E+0
1,720000E+2	3,700000E+1	3,700864E+1	3,641842E+1	3,645485E+1	3,613060E+1	3,626904E+1	4,807215E+0
1,730000E+2	3,700000E+1	3,700864E+1	3,641478E+1	3,645485E+1	3,612331E+1	3,626540E+1	5,372240E+0
1,740000E+2	3,700000E+1	3,700167E+1	3,641145E+1	3,645153E+1	3,613456E+1	3,626572E+1	6,520735E+0
1,750000E+2	3,700000E+1	3,699438E+1	3,641145E+1	3,644788E+1	3,612728E+1	3,626208E+1	6,680899E+0
1,760000E+2	3,700000E+1	3,699820E+1	3,641891E+1	3,645534E+1	3,613109E+1	3,626954E+1	4,960094E+0
1,770000E+2	3,700000E+1	3,700184E+1	3,640434E+1	3,644441E+1	3,612744E+1	3,626589E+1	4,929707E+0
1,780000E+2	3,700000E+1	3,700199E+1	3,641177E+1	3,644092E+1	3,612759E+1	3,625511E+1	5,449989E+0
1,790000E+2	3,700000E+1	3,699123E+1	3,640830E+1	3,644838E+1	3,611319E+1	3,626986E+1	7,252871E+0
1,800000E+2	3,700000E+1	3,698759E+1	3,640830E+1	3,643745E+1	3,611319E+1	3,625528E+1	6,245989E+0
1,810000E+2	3,700000E+1	3,700231E+1	3,641209E+1	3,645217E+1	3,612791E+1	3,627365E+1	3,268797E+0
1,820000E+2	3,700000E+1	3,700248E+1	3,641955E+1	3,644506E+1	3,612809E+1	3,627382E+1	5,447941E+0
1,830000E+2	3,700000E+1	3,700628E+1	3,641970E+1	3,645613E+1	3,613552E+1	3,627761E+1	4,844904E+0
1,840000E+2	3,700000E+1	3,700628E+1	3,641606E+1	3,646342E+1	3,613188E+1	3,627761E+1	5,410538E+0
1,850000E+2	3,700000E+1	3,700992E+1	3,641970E+1	3,645613E+1	3,613917E+1	3,628125E+1	4,804478E+0
1,860000E+2	3,700000E+1	3,701009E+1	3,642351E+1	3,646359E+1	3,613934E+1	3,628871E+1	5,317564E+0
1,870000E+2	3,700000E+1	3,700660E+1	3,643824E+1	3,645646E+1	3,613948E+1	3,628158E+1	5,916569E+0
1,880000E+2	3,700000E+1	3,700313E+1	3,642384E+1	3,645298E+1	3,614330E+1	3,628539E+1	5,963013E+0
1,890000E+2	3,700000E+1	3,699599E+1	3,642035E+1	3,645314E+1	3,613981E+1	3,627826E+1	6,622538E+0
1,900000E+2	3,700000E+1	3,699234E+1	3,641306E+1	3,644949E+1	3,613617E+1	3,626733E+1	6,157501E+0
1,910000E+2	3,700000E+1	3,699252E+1	3,641687E+1	3,644966E+1	3,613634E+1	3,627478E+1	5,585892E+0
1,920000E+2	3,700000E+1	3,699995E+1	3,642067E+1	3,645710E+1	3,613285E+1	3,627493E+1	4,384285E+0
1,930000E+2	3,700000E+1	3,700012E+1	3,641719E+1	3,646091E+1	3,613666E+1	3,627875E+1	5,472328E+0
1,940000E+2	3,700000E+1	3,701485E+1	3,642099E+1	3,646106E+1	3,613681E+1	3,628254E+1	3,060501E+0
1,950000E+2	3,700000E+1	3,700045E+1	3,642116E+1	3,645759E+1	3,613698E+1	3,628271E+1	7,645067E+0
1,960000E+2	3,700000E+1	3,700773E+1	3,642845E+1	3,646124E+1	3,614427E+1	3,628271E+1	4,278927E+0
1,970000E+2	3,700000E+1	3,699695E+1	3,642131E+1	3,645045E+1	3,613349E+1	3,627193E+1	7,152117E+0
1,980000E+2	3,700000E+1	3,700077E+1	3,642148E+1	3,645791E+1	3,613730E+1	3,628303E+1	4,905258E+0
1,990000E+2	3,700000E+1	3,699712E+1	3,641783E+1	3,645427E+1	3,613366E+1	3,627575E+1	6,080633E+0
2,000000E+2	3,700000E+1	3,700441E+1	3,642148E+1	3,645062E+1	3,613730E+1	3,627938E+1	4,329201E+0
2,010000E+2	3,700000E+1	3,700456E+1	3,643256E+1	3,646535E+1	3,614109E+1	3,627589E+1	5,394655E+0
2,020000E+2	3,700000E+1	3,700820E+1	3,642527E+1	3,645078E+1	3,613745E+1	3,628318E+1	4,812342E+0
2,030000E+2	3,700000E+1	3,700837E+1	3,642909E+1	3,646188E+1	3,614491E+1	3,628335E+1	5,326286E+0
2,040000E+2	3,700000E+1	3,699744E+1	3,642180E+1	3,645459E+1	3,613034E+1	3,627607E+1	7,156616E+0
2,050000E+2	3,700000E+1	3,698666E+1	3,641467E+1	3,645110E+1	3,613777E+1	3,627258E+1	7,302673E+0
2,060000E+2	3,700000E+1	3,699412E+1	3,641848E+1	3,645491E+1	3,614158E+1	3,627638E+1	4,458668E+0
2,070000E+2	3,700000E+1	3,701249E+1	3,642591E+1	3,646599E+1	3,614174E+1	3,628018E+1	2,539200E+0
2,080000E+2	3,700000E+1	3,700885E+1	3,642591E+1	3,646599E+1	3,614902E+1	3,629111E+1	5,891615E+0
2,090000E+2	3,700000E+1	3,701266E+1	3,644066E+1	3,647345E+1	3,614919E+1	3,629857E+1	4,710035E+0
2,100000E+2	3,700000E+1	3,700917E+1	3,644081E+1	3,647360E+1	3,615299E+1	3,629508E+1	5,853008E+0
2,110000E+2	3,700000E+1	3,701662E+1	3,644462E+1	3,648106E+1	3,616044E+1	3,630253E+1	4,091234E+0
2,120000E+2	3,700000E+1	3,701677E+1	3,644477E+1	3,647757E+1	3,616059E+1	3,629904E+1	5,175758E+0
2,130000E+2	3,700000E+1	3,700584E+1	3,644113E+1	3,647028E+1	3,614966E+1	3,628447E+1	6,999027E+0
2,140000E+2	3,700000E+1	3,698763E+1	3,642656E+1	3,645935E+1	3,614602E+1	3,628447E+1	8,371351E+0
2,150000E+2	3,700000E+1	3,698780E+1	3,642673E+1	3,645951E+1	3,614619E+1	3,628099E+1	5,617481E+0
2,160000E+2	3,700000E+1	3,700965E+1	3,642673E+1	3,646680E+1	3,614619E+1	3,628464E+1	2,031225E+0
